evidence_id,case_id,transaction_id,order_id,normalized_category,reason_code,evidence_type,document_text,is_required,is_relevant,is_contradictory,evidence_strength_score,evidence_quality_score,ground_truth_rank,dataset_split
CB_IN_2026_08658_EV_04,CB_IN_2026_08658,TXN_607444397321,ORD_4212049023,NOT_AS_DESCRIBED,1062,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_607444397321. ECI: 05 (Liability Shift Active).,False,False,False,0.3214,0.4363,0,validation
CB_IN_2026_08658_EV_05,CB_IN_2026_08658,TXN_607444397321,ORD_4212049023,NOT_AS_DESCRIBED,1062,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_607444397321. Device history confirms previous account usage.,False,False,False,0.0945,0.1888,0,validation
CB_IN_2026_08659_EV_00,CB_IN_2026_08659,TXN_483086836537,ORD_5723775860,INCORRECT_AMOUNT,4834,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_483086836537. Amount: INR 237.57.,True,True,False,0.992,1.0,1,train
CB_IN_2026_08659_EV_01,CB_IN_2026_08659,TXN_483086836537,ORD_5723775860,INCORRECT_AMOUNT,4834,INVOICE,Tax Invoice generated for order ORD_5723775860 with price breakdown. Total: INR 237.57.,True,True,False,0.8099,1.0,1,train
CB_IN_2026_08659_EV_02,CB_IN_2026_08659,TXN_483086836537,ORD_5723775860,INCORRECT_AMOUNT,4834,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,False,True,False,0.8292,0.8371,2,train
CB_IN_2026_08659_EV_03,CB_IN_2026_08659,TXN_483086836537,ORD_5723775860,INCORRECT_AMOUNT,4834,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_483086836537. Auth Code: AUTH_836537. Amount: INR 237.57.,False,True,False,0.7172,0.75,2,train
CB_IN_2026_08659_EV_04,CB_IN_2026_08659,TXN_483086836537,ORD_5723775860,INCORRECT_AMOUNT,4834,PRICE_BREAKDOWN,"Itemized pricing, taxes, and shipping fee breakdown for order ORD_5723775860.",False,True,False,0.7284,0.7054,2,train
CB_IN_2026_08659_EV_05,CB_IN_2026_08659,TXN_483086836537,ORD_5723775860,INCORRECT_AMOUNT,4834,ORDER_CONFIRMATION,Order ORD_5723775860 confirmed and receipt dispatched to registered email. Total: INR 237.57.,False,True,False,0.5902,0.5886,2,train
CB_IN_2026_08659_EV_06,CB_IN_2026_08659,TXN_483086836537,ORD_5723775860,INCORRECT_AMOUNT,4834,DELIVERY_TRACKING,Courier tracking record for order ORD_5723775860 confirms dispatch and transit.,False,False,False,0.3249,0.3466,0,train
CB_IN_2026_08659_EV_07,CB_IN_2026_08659,TXN_483086836537,ORD_5723775860,INCORRECT_AMOUNT,4834,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_483086836537. Device history confirms previous account usage.,False,False,False,0.0966,0.1118,0,train
CB_IN_2026_08660_EV_00,CB_IN_2026_08660,TXN_345299385787,ORD_6192613293,FRAUD_UNAUTHORIZED,1142,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_345299385787. Auth Code: AUTH_385787. Amount: INR 4712.09.,True,True,False,0.97,1.0,1,validation
CB_IN_2026_08660_EV_01,CB_IN_2026_08660,TXN_345299385787,ORD_6192613293,FRAUD_UNAUTHORIZED,1142,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_345299385787. ECI: 05 (Liability Shift Active).,True,True,False,0.7954,0.8614,1,validation
CB_IN_2026_08660_EV_02,CB_IN_2026_08660,TXN_345299385787,ORD_6192613293,FRAUD_UNAUTHORIZED,1142,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_345299385787.,False,True,False,0.5745,0.548,2,validation
CB_IN_2026_08660_EV_03,CB_IN_2026_08660,TXN_345299385787,ORD_6192613293,FRAUD_UNAUTHORIZED,1142,DELIVERY_TRACKING,Courier tracking record for order ORD_6192613293 confirms dispatch and transit.,False,False,False,0.3148,0.3739,0,validation
CB_IN_2026_08660_EV_04,CB_IN_2026_08660,TXN_345299385787,ORD_6192613293,FRAUD_UNAUTHORIZED,1142,RETURN_POLICY,Merchant return policy document.,False,False,False,0.354,0.353,0,validation
CB_IN_2026_08661_EV_00,CB_IN_2026_08661,TXN_350759416828,ORD_1891643986,SERVICE_NOT_PROVIDED,1064,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_1891643986.,True,True,False,0.8426,1.0,1,train
CB_IN_2026_08661_EV_01,CB_IN_2026_08661,TXN_350759416828,ORD_1891643986,SERVICE_NOT_PROVIDED,1064,CONTRACT,Executed service contract linked to order ORD_1891643986.,False,True,False,0.8606,0.6544,2,train
CB_IN_2026_08661_EV_02,CB_IN_2026_08661,TXN_350759416828,ORD_1891643986,SERVICE_NOT_PROVIDED,1064,INVOICE,Tax Invoice generated for order ORD_1891643986 with price breakdown. Total: INR 5744.28.,False,True,False,0.8171,0.8588,2,train
CB_IN_2026_08661_EV_03,CB_IN_2026_08661,TXN_350759416828,ORD_1891643986,SERVICE_NOT_PROVIDED,1064,ACCOUNT_USAGE_LOG,Post-activation digital service access and usage logs.,False,True,False,0.7026,0.6993,2,train
CB_IN_2026_08661_EV_04,CB_IN_2026_08661,TXN_350759416828,ORD_1891643986,SERVICE_NOT_PROVIDED,1064,DELIVERY_TRACKING,Courier tracking record for order ORD_1891643986 confirms dispatch and transit.,False,False,False,0.3693,0.388,0,train
CB_IN_2026_08661_EV_05,CB_IN_2026_08661,TXN_350759416828,ORD_1891643986,SERVICE_NOT_PROVIDED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_1891643986.,False,False,False,0.3531,0.3482,0,train
CB_IN_2026_08661_EV_06,CB_IN_2026_08661,TXN_350759416828,ORD_1891643986,SERVICE_NOT_PROVIDED,1064,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_350759416828. Device history confirms previous account usage.,False,False,False,0.1869,0.193,0,train
CB_IN_2026_08662_EV_00,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,DELIVERY_TRACKING,Courier tracking record for order ORD_5847924201 confirms dispatch and transit.,True,True,False,0.9307,0.7503,1,train
CB_IN_2026_08662_EV_01,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_5847924201.,True,True,False,0.7918,0.7036,1,train
CB_IN_2026_08662_EV_02,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,DELIVERY_OTP,Delivery OTP verified at destination for order ORD_5847924201.,False,True,False,0.6416,0.6953,2,train
CB_IN_2026_08662_EV_03,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_5847924201 for chargeback reason code 1064.,False,True,False,0.5719,0.587,2,train
CB_IN_2026_08662_EV_04,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,SIGNED_DELIVERY,Signed proof of delivery receipt on file for order ORD_5847924201.,False,True,False,0.5775,0.7065,2,train
CB_IN_2026_08662_EV_05,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,TERMS_AND_CONDITIONS,Merchant terms of service and fulfillment policy accepted at checkout.,False,True,False,0.7216,0.766,2,train
CB_IN_2026_08662_EV_06,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,INVOICE,Tax Invoice generated for order ORD_5847924201 with price breakdown. Total: INR 1773.70.,False,True,False,0.7665,0.9764,2,train
CB_IN_2026_08662_EV_07,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,ORDER_CONFIRMATION,Order ORD_5847924201 confirmed and receipt dispatched to registered email. Total: INR 1773.70.,False,True,False,0.8952,0.9032,2,train
CB_IN_2026_08662_EV_08,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_992915340706.,False,False,False,0.06,0.006,0,train
CB_IN_2026_08662_EV_09,CB_IN_2026_08662,TXN_992915340706,ORD_5847924201,ITEM_NOT_RECEIVED,1064,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.1063,0.0406,0,train
CB_IN_2026_08663_EV_00,CB_IN_2026_08663,TXN_931309636591,ORD_6989377897,NOT_AS_DESCRIBED,1062,ORDER_CONFIRMATION,Order ORD_6989377897 confirmed and receipt dispatched to registered email. Total: INR 2510.41.,True,True,False,0.9079,0.8743,1,train
CB_IN_2026_08663_EV_01,CB_IN_2026_08663,TXN_931309636591,ORD_6989377897,NOT_AS_DESCRIBED,1062,PRODUCT_DESCRIPTION,Product specifications and terms displayed during purchase.,True,True,False,0.9522,0.917,1,train
CB_IN_2026_08663_EV_02,CB_IN_2026_08663,TXN_931309636591,ORD_6989377897,NOT_AS_DESCRIBED,1062,TERMS_AND_CONDITIONS,Merchant terms of service and fulfillment policy accepted at checkout.,False,True,False,0.5646,0.6646,2,train
CB_IN_2026_08663_EV_03,CB_IN_2026_08663,TXN_931309636591,ORD_6989377897,NOT_AS_DESCRIBED,1062,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_6989377897.,False,True,False,0.8809,0.8677,2,train
CB_IN_2026_08663_EV_04,CB_IN_2026_08663,TXN_931309636591,ORD_6989377897,NOT_AS_DESCRIBED,1062,INVOICE,Tax Invoice generated for order ORD_6989377897 with price breakdown. Total: INR 2510.41.,False,True,False,0.8518,0.9199,2,train
CB_IN_2026_08663_EV_05,CB_IN_2026_08663,TXN_931309636591,ORD_6989377897,NOT_AS_DESCRIBED,1062,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_931309636591. Device history confirms previous account usage.,False,False,False,0.2901,0.2038,0,train
CB_IN_2026_08663_EV_06,CB_IN_2026_08663,TXN_931309636591,ORD_6989377897,NOT_AS_DESCRIBED,1062,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_931309636591. ECI: 05 (Liability Shift Active).,False,False,False,0.2303,0.2372,0,train
CB_IN_2026_08664_EV_00,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_168308956890. Auth Code: AUTH_956890. Amount: INR 1102.00.,True,True,False,0.8513,1.0,1,validation
CB_IN_2026_08664_EV_01,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_168308956890. ECI: 05 (Liability Shift Active).,True,True,False,0.8942,0.8284,1,validation
CB_IN_2026_08664_EV_02,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_4254355771 for chargeback reason code 1142.,False,True,False,0.8666,0.8797,2,validation
CB_IN_2026_08664_EV_03,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_168308956890 match registered cardholder location.,False,True,False,0.7082,0.6065,2,validation
CB_IN_2026_08664_EV_04,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.8054,0.8339,2,validation
CB_IN_2026_08664_EV_05,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_168308956890. Device history confirms previous account usage.,False,True,False,0.5775,0.6098,2,validation
CB_IN_2026_08664_EV_06,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,ORDER_CONFIRMATION,Order ORD_4254355771 confirmed and receipt dispatched to registered email. Total: INR 1102.00.,False,True,False,0.8372,0.8131,2,validation
CB_IN_2026_08664_EV_07,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_168308956890.,False,True,False,0.7723,0.8509,2,validation
CB_IN_2026_08664_EV_08,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_168308956890.,False,True,False,0.8097,0.9456,2,validation
CB_IN_2026_08664_EV_09,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,DELIVERY_TRACKING,Courier tracking record for order ORD_4254355771 confirms dispatch and transit.,False,False,False,0.0991,0.0,0,validation
CB_IN_2026_08664_EV_10,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_4254355771.,False,False,False,0.1624,0.2486,0,validation
CB_IN_2026_08664_EV_11,CB_IN_2026_08664,TXN_168308956890,ORD_4254355771,FRAUD_UNAUTHORIZED,1142,RETURN_POLICY,Merchant return policy document.,False,False,False,0.3266,0.2957,0,validation
CB_IN_2026_08665_EV_00,CB_IN_2026_08665,TXN_690895586796,ORD_5506653198,NOT_AS_DESCRIBED,1062,ORDER_CONFIRMATION,Order ORD_5506653198 confirmed and receipt dispatched to registered email. Total: INR 1535.68.,True,True,False,0.948,0.721,1,train
CB_IN_2026_08665_EV_01,CB_IN_2026_08665,TXN_690895586796,ORD_5506653198,NOT_AS_DESCRIBED,1062,PRODUCT_DESCRIPTION,Product specifications and terms displayed during purchase.,True,True,False,0.9823,0.9865,1,train
CB_IN_2026_08665_EV_02,CB_IN_2026_08665,TXN_690895586796,ORD_5506653198,NOT_AS_DESCRIBED,1062,QC_RECORDS,Quality Control dispatch certificate approved for order ORD_5506653198.,False,True,False,0.567,0.4866,2,train
CB_IN_2026_08665_EV_03,CB_IN_2026_08665,TXN_690895586796,ORD_5506653198,NOT_AS_DESCRIBED,1062,RETURN_RECORD,Return request status and merchant return processing log.,False,True,False,0.765,0.7719,2,train
CB_IN_2026_08665_EV_04,CB_IN_2026_08665,TXN_690895586796,ORD_5506653198,NOT_AS_DESCRIBED,1062,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_5506653198 for chargeback reason code 1062.,False,True,False,0.6067,0.623,2,train
CB_IN_2026_08665_EV_05,CB_IN_2026_08665,TXN_690895586796,ORD_5506653198,NOT_AS_DESCRIBED,1062,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_690895586796 match registered cardholder location.,False,False,False,0.2174,0.2142,0,train
CB_IN_2026_08665_EV_06,CB_IN_2026_08665,TXN_690895586796,ORD_5506653198,NOT_AS_DESCRIBED,1062,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_690895586796. Device history confirms previous account usage.,False,False,False,0.3766,0.3902,0,train
CB_IN_2026_08666_EV_00,CB_IN_2026_08666,TXN_511189846736,ORD_3633097794,RECON_SETTLEMENT_ERROR,12.2,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,True,True,False,0.9576,1.0,1,train
CB_IN_2026_08666_EV_01,CB_IN_2026_08666,TXN_511189846736,ORD_3633097794,RECON_SETTLEMENT_ERROR,12.2,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_511189846736. Auth Code: AUTH_846736. Amount: INR 496.73.,False,True,True,0.7741,0.7422,2,train
CB_IN_2026_08666_EV_02,CB_IN_2026_08666,TXN_511189846736,ORD_3633097794,RECON_SETTLEMENT_ERROR,12.2,INTERNAL_SYSTEM_LOGS,Core banking API response logs for transaction TXN_511189846736.,False,True,False,0.8824,0.6338,2,train
CB_IN_2026_08666_EV_03,CB_IN_2026_08666,TXN_511189846736,ORD_3633097794,RECON_SETTLEMENT_ERROR,12.2,SETTLEMENT_RECORD,Settlement payout record available for transaction TXN_511189846736.,False,True,False,0.6663,0.5914,2,train
CB_IN_2026_08666_EV_04,CB_IN_2026_08666,TXN_511189846736,ORD_3633097794,RECON_SETTLEMENT_ERROR,12.2,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_511189846736. Amount: INR 496.73.,False,True,False,0.6426,0.6763,2,train
CB_IN_2026_08666_EV_05,CB_IN_2026_08666,TXN_511189846736,ORD_3633097794,RECON_SETTLEMENT_ERROR,12.2,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_3633097794.,False,False,False,0.3442,0.356,0,train
CB_IN_2026_08666_EV_06,CB_IN_2026_08666,TXN_511189846736,ORD_3633097794,RECON_SETTLEMENT_ERROR,12.2,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_3633097794 for chargeback reason code 12.2.,False,False,False,0.2961,0.2076,0,train
CB_IN_2026_08666_EV_07,CB_IN_2026_08666,TXN_511189846736,ORD_3633097794,RECON_SETTLEMENT_ERROR,12.2,RETURN_POLICY,Merchant return policy document.,False,False,False,0.1031,0.0583,0,train
CB_IN_2026_08667_EV_00,CB_IN_2026_08667,TXN_719932687479,ORD_8834502446,INCORRECT_AMOUNT,1085,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_719932687479. Amount: INR 801.27.,True,True,False,0.7801,0.9194,1,train
CB_IN_2026_08667_EV_01,CB_IN_2026_08667,TXN_719932687479,ORD_8834502446,INCORRECT_AMOUNT,1085,INVOICE,Tax Invoice generated for order ORD_8834502446 with price breakdown. Total: INR 801.27.,True,True,False,0.8205,0.8411,1,train
CB_IN_2026_08667_EV_02,CB_IN_2026_08667,TXN_719932687479,ORD_8834502446,INCORRECT_AMOUNT,1085,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_719932687479. Auth Code: AUTH_687479. Amount: INR 801.27.,False,True,False,0.6809,0.8033,2,train
CB_IN_2026_08667_EV_03,CB_IN_2026_08667,TXN_719932687479,ORD_8834502446,INCORRECT_AMOUNT,1085,ORDER_CONFIRMATION,Order ORD_8834502446 confirmed and receipt dispatched to registered email. Total: INR 801.27.,False,True,True,0.827,0.697,2,train
CB_IN_2026_08667_EV_04,CB_IN_2026_08667,TXN_719932687479,ORD_8834502446,INCORRECT_AMOUNT,1085,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_719932687479. Device history confirms previous account usage.,False,False,False,0.3556,0.4797,0,train
CB_IN_2026_08667_EV_05,CB_IN_2026_08667,TXN_719932687479,ORD_8834502446,INCORRECT_AMOUNT,1085,RETURN_POLICY,Merchant return policy document.,False,False,False,0.1373,0.2535,0,train
CB_IN_2026_08668_EV_00,CB_IN_2026_08668,TXN_637264634986,ORD_6392859460,INCORRECT_AMOUNT,1085,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_637264634986. Amount: INR 387.91.,True,True,False,0.8078,0.8547,1,test
CB_IN_2026_08668_EV_01,CB_IN_2026_08668,TXN_637264634986,ORD_6392859460,INCORRECT_AMOUNT,1085,INVOICE,Tax Invoice generated for order ORD_6392859460 with price breakdown. Total: INR 387.91.,True,True,False,0.7995,0.8506,1,test
CB_IN_2026_08668_EV_02,CB_IN_2026_08668,TXN_637264634986,ORD_6392859460,INCORRECT_AMOUNT,1085,ORDER_CONFIRMATION,Order ORD_6392859460 confirmed and receipt dispatched to registered email. Total: INR 387.91.,False,True,False,0.8305,0.818,2,test
CB_IN_2026_08668_EV_03,CB_IN_2026_08668,TXN_637264634986,ORD_6392859460,INCORRECT_AMOUNT,1085,PRICE_BREAKDOWN,"Itemized pricing, taxes, and shipping fee breakdown for order ORD_6392859460.",False,True,False,0.8021,0.8388,2,test
CB_IN_2026_08668_EV_04,CB_IN_2026_08668,TXN_637264634986,ORD_6392859460,INCORRECT_AMOUNT,1085,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,False,True,False,0.6155,0.6332,2,test
CB_IN_2026_08668_EV_05,CB_IN_2026_08668,TXN_637264634986,ORD_6392859460,INCORRECT_AMOUNT,1085,DELIVERY_TRACKING,Courier tracking record for order ORD_6392859460 confirms dispatch and transit.,False,False,False,0.1714,0.2572,0,test
CB_IN_2026_08668_EV_06,CB_IN_2026_08668,TXN_637264634986,ORD_6392859460,INCORRECT_AMOUNT,1085,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_637264634986. Device history confirms previous account usage.,False,False,False,0.3158,0.3791,0,test
CB_IN_2026_08668_EV_07,CB_IN_2026_08668,TXN_637264634986,ORD_6392859460,INCORRECT_AMOUNT,1085,RETURN_POLICY,Merchant return policy document.,False,False,False,0.2987,0.2773,0,test
CB_IN_2026_08669_EV_00,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_900327160074. Amount: INR 207.10.,True,True,False,0.969,1.0,1,train
CB_IN_2026_08669_EV_01,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,INVOICE,Tax Invoice generated for order ORD_5961465065 with price breakdown. Total: INR 207.10.,True,True,False,0.985,1.0,1,train
CB_IN_2026_08669_EV_02,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,ORDER_CONFIRMATION,Order ORD_5961465065 confirmed and receipt dispatched to registered email. Total: INR 207.10.,False,True,True,0.5576,0.5089,2,train
CB_IN_2026_08669_EV_03,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,False,True,False,0.6323,0.7223,2,train
CB_IN_2026_08669_EV_04,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,PRICE_BREAKDOWN,"Itemized pricing, taxes, and shipping fee breakdown for order ORD_5961465065.",False,True,False,0.8254,0.926,2,train
CB_IN_2026_08669_EV_05,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_900327160074. Auth Code: AUTH_160074. Amount: INR 207.10.,False,True,False,0.7887,0.9129,2,train
CB_IN_2026_08669_EV_06,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,RETURN_POLICY,Merchant return policy document.,False,False,False,0.1317,0.1353,0,train
CB_IN_2026_08669_EV_07,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,DELIVERY_TRACKING,Courier tracking record for order ORD_5961465065 confirms dispatch and transit.,False,False,False,0.1486,0.3153,0,train
CB_IN_2026_08669_EV_08,CB_IN_2026_08669,TXN_900327160074,ORD_5961465065,INCORRECT_AMOUNT,12.5,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_900327160074. Device history confirms previous account usage.,False,False,False,0.0755,0.0693,0,train
CB_IN_2026_08670_EV_00,CB_IN_2026_08670,TXN_160289482859,ORD_9499216832,ITEM_NOT_RECEIVED,4855,DELIVERY_TRACKING,Courier tracking record for order ORD_9499216832 confirms dispatch and transit.,True,True,False,0.9488,0.925,1,train
CB_IN_2026_08670_EV_01,CB_IN_2026_08670,TXN_160289482859,ORD_9499216832,ITEM_NOT_RECEIVED,4855,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_9499216832.,True,True,False,0.9901,0.9962,1,train
CB_IN_2026_08670_EV_02,CB_IN_2026_08670,TXN_160289482859,ORD_9499216832,ITEM_NOT_RECEIVED,4855,ORDER_CONFIRMATION,Order ORD_9499216832 confirmed and receipt dispatched to registered email. Total: INR 865.36.,False,True,False,0.6038,0.628,2,train
CB_IN_2026_08670_EV_03,CB_IN_2026_08670,TXN_160289482859,ORD_9499216832,ITEM_NOT_RECEIVED,4855,SIGNED_DELIVERY,Signed proof of delivery receipt on file for order ORD_9499216832.,False,True,False,0.779,0.7528,2,train
CB_IN_2026_08670_EV_04,CB_IN_2026_08670,TXN_160289482859,ORD_9499216832,ITEM_NOT_RECEIVED,4855,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_160289482859. Device history confirms previous account usage.,False,False,False,0.3137,0.2569,0,train
CB_IN_2026_08670_EV_05,CB_IN_2026_08670,TXN_160289482859,ORD_9499216832,ITEM_NOT_RECEIVED,4855,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.3283,0.3389,0,train
CB_IN_2026_08670_EV_06,CB_IN_2026_08670,TXN_160289482859,ORD_9499216832,ITEM_NOT_RECEIVED,4855,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_160289482859.,False,False,False,0.2215,0.1226,0,train
CB_IN_2026_08671_EV_00,CB_IN_2026_08671,TXN_414638120851,ORD_6984383712,INCORRECT_AMOUNT,1085,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_414638120851. Amount: INR 527.87.,True,True,False,0.8234,0.7206,1,train
CB_IN_2026_08671_EV_01,CB_IN_2026_08671,TXN_414638120851,ORD_6984383712,INCORRECT_AMOUNT,1085,INVOICE,Tax Invoice generated for order ORD_6984383712 with price breakdown. Total: INR 527.87.,True,True,False,0.9292,0.6487,1,train
CB_IN_2026_08671_EV_02,CB_IN_2026_08671,TXN_414638120851,ORD_6984383712,INCORRECT_AMOUNT,1085,PRICE_BREAKDOWN,"Itemized pricing, taxes, and shipping fee breakdown for order ORD_6984383712.",False,True,False,0.5519,0.5978,2,train
CB_IN_2026_08671_EV_03,CB_IN_2026_08671,TXN_414638120851,ORD_6984383712,INCORRECT_AMOUNT,1085,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_414638120851. Auth Code: AUTH_120851. Amount: INR 527.87.,False,True,False,0.5989,0.5622,2,train
CB_IN_2026_08671_EV_04,CB_IN_2026_08671,TXN_414638120851,ORD_6984383712,INCORRECT_AMOUNT,1085,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,False,True,False,0.646,0.6146,2,train
CB_IN_2026_08671_EV_05,CB_IN_2026_08671,TXN_414638120851,ORD_6984383712,INCORRECT_AMOUNT,1085,ORDER_CONFIRMATION,Order ORD_6984383712 confirmed and receipt dispatched to registered email. Total: INR 527.87.,False,True,False,0.6073,0.6561,2,train
CB_IN_2026_08671_EV_06,CB_IN_2026_08671,TXN_414638120851,ORD_6984383712,INCORRECT_AMOUNT,1085,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_414638120851. Device history confirms previous account usage.,False,False,False,0.0821,0.1885,0,train
CB_IN_2026_08671_EV_07,CB_IN_2026_08671,TXN_414638120851,ORD_6984383712,INCORRECT_AMOUNT,1085,RETURN_POLICY,Merchant return policy document.,False,False,False,0.1658,0.105,0,train
CB_IN_2026_08672_EV_00,CB_IN_2026_08672,TXN_986944713198,ORD_3518410973,ITEM_NOT_RECEIVED,1064,DELIVERY_TRACKING,Courier tracking record for order ORD_3518410973 confirms dispatch and transit.,True,True,False,0.7715,0.6552,1,train
CB_IN_2026_08672_EV_01,CB_IN_2026_08672,TXN_986944713198,ORD_3518410973,ITEM_NOT_RECEIVED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_3518410973.,True,True,False,0.8456,0.6868,1,train
