case_id,bank_rrn_match_true,delivery_otp_verified_true,ip_geo_match_true,sim_swap_flag_48h_true,transaction_record_match_true,post_dispute_activity_true,account_pattern_consistent_true,_hidden_bank_leniency,_hidden_cardholder_counter,base_win_prob,noisy_win_prob,merchant_representment_won
CB_IN_2026_08699,True,False,True,False,True,False,True,0.3281166850401101,0.11883952405126154,0.891490049799687,0.7932714565645244,1
CB_IN_2026_04799,True,True,True,False,False,False,True,0.0989076918646243,0.16779960252179088,0.05908896277157583,0.09076417089222488,0
CB_IN_2026_05789,True,False,False,False,False,False,False,0.43227153223747283,0.6197517312335246,0.13389741074514427,0.18891915249242602,0
CB_IN_2026_03704,True,True,True,False,False,False,True,0.2840389045019468,0.5210501189548432,0.7959796566447492,0.6962605370561182,1
CB_IN_2026_09292,True,True,True,False,False,True,True,0.48137723043879804,0.3499437953726329,0.13677088811539245,0.055028029702525266,0
CB_IN_2026_02473,True,True,True,False,True,False,True,0.37416024765139055,0.8288206649055543,0.7760171632276114,0.7957144015575265,1
CB_IN_2026_07308,True,False,True,False,True,False,True,0.1799430145250225,0.28066299586278814,0.4838891535255863,0.5344251428912543,1
CB_IN_2026_06766,True,True,True,False,True,True,True,0.25282391242600105,0.45426467608759624,0.8689124018823605,0.8967172188810737,1
CB_IN_2026_06421,True,True,False,False,True,False,False,0.07491579439228999,0.4262157209111568,0.02,0.02481545297550327,0
CB_IN_2026_00527,True,True,True,False,True,True,True,0.18332485839074028,0.2658627546669111,0.48678555847811145,0.47710787028577945,0
CB_IN_2026_01381,True,True,True,False,True,False,True,0.2902834615878057,0.643261528956152,0.8345078624949215,0.8938184516095282,1
CB_IN_2026_07322,True,False,True,False,False,False,True,0.5096868097773564,0.23689035251815663,0.9214733819214671,0.9214738514305076,1
CB_IN_2026_08594,True,True,True,False,True,False,True,0.29814851966559974,0.1963245042183622,0.8801453719380358,0.8297413902909907,1
CB_IN_2026_04580,True,False,True,False,True,False,True,0.2634442185892256,0.7868932806009569,0.21692397817061138,0.1779098569354281,0
CB_IN_2026_02083,True,False,False,False,True,False,False,0.33269142806186647,0.4140306953416998,0.02443368131111833,0.02660885739889023,0
CB_IN_2026_09223,True,True,True,False,True,True,True,0.030632534443144087,0.4335012716013709,0.8243257769730402,0.8218512944094646,1
CB_IN_2026_00997,True,False,False,False,False,False,True,0.471378881766303,0.3120442920728453,0.9093610366046718,0.9459757958525147,1
CB_IN_2026_00066,True,False,True,False,False,False,True,0.07978023250703303,0.4091795394192752,0.8526556739589165,0.7819954848442797,1
CB_IN_2026_06938,True,True,True,False,False,False,True,0.15745831664145743,0.14572473834756206,0.7183225241622186,0.6821616232567562,1
CB_IN_2026_00067,True,True,True,False,False,False,True,0.1635472298556464,0.13474522060519162,0.07015114552215841,0.07700085372755168,0
CB_IN_2026_06137,True,False,True,False,True,False,True,0.31746235380605653,0.5543014968813477,0.866665332768592,0.8440484152808084,0
CB_IN_2026_08878,True,True,False,False,True,False,True,0.45050917711462724,0.14729846326652052,0.8533312549271032,0.8430880901458573,1
CB_IN_2026_08675,True,True,True,False,True,False,False,0.3527691120689592,0.5482089781562268,0.2515113956326524,0.22679666067637513,0
CB_IN_2026_02207,True,True,True,False,True,False,True,0.16064451610872701,0.43680750140344937,0.2395965917927023,0.26128042587223277,0
CB_IN_2026_02831,True,False,False,False,True,True,False,0.6545319356762781,0.469564908418911,0.08047165087241898,0.10381207166930115,0
CB_IN_2026_01886,False,False,False,False,True,False,False,0.41171933425175516,0.30932597980675886,0.05594496987933721,0.0450829175522229,0
CB_IN_2026_06726,True,True,False,False,True,False,False,0.11921674578414726,0.1597753053049087,0.02,0.02,0
CB_IN_2026_06062,True,False,False,False,True,True,False,0.1318474249813352,0.5286842520441151,0.02,0.02,0
CB_IN_2026_06615,True,False,True,False,True,False,True,0.17315934058191287,0.4348717595027226,0.04129194491955729,0.02,0
CB_IN_2026_06617,False,True,True,False,False,True,True,0.169322560145523,0.7859158033875399,0.7557271268787087,0.7845094668727383,1
CB_IN_2026_09803,True,False,True,False,True,False,True,0.09389326305715472,0.3168963699701047,0.2435775545698481,0.27350894093955885,0
CB_IN_2026_03480,True,True,True,False,True,False,True,0.543029450976114,0.5217834248801002,0.8969851916291237,0.9595479255932728,1
CB_IN_2026_04017,True,False,True,False,True,True,True,0.08897046400761796,0.6288037552075949,0.4134735295203844,0.3478516319387762,1
CB_IN_2026_01031,True,False,True,False,True,False,False,0.3760994611214871,0.5857888792888666,0.02,0.04000037786974944,0
CB_IN_2026_08511,True,True,True,False,True,True,True,0.42922635022068295,0.4595716563039662,0.8195499963960853,0.8899979541121135,1
CB_IN_2026_01332,True,False,True,False,True,False,True,0.16092367934655383,0.5151102965009491,0.6817998118714915,0.693432130661266,1
CB_IN_2026_02043,False,False,True,False,True,True,True,0.16665637703248667,0.5141795190995911,0.03258081333393929,0.10599734383295217,0
CB_IN_2026_06285,True,True,True,False,True,False,True,0.23611839847683677,0.5073709711910598,0.8615971106981145,0.9015567878873808,1
CB_IN_2026_00623,True,False,False,False,True,False,False,0.40930979124786615,0.567993760095762,0.15631779894016776,0.18409292801777344,0
CB_IN_2026_00708,True,True,False,False,True,False,False,0.13775199810803263,0.34295823335872105,0.8662344164370919,0.8950134804314918,1
CB_IN_2026_07904,True,False,False,False,True,False,True,0.503009383753889,0.4426478791573063,0.08009633813473606,0.08459998983348002,0
CB_IN_2026_08015,False,True,True,False,True,False,True,0.07000519321813437,0.4954772428086988,0.6728528989053062,0.6781502245610905,0
CB_IN_2026_00723,False,False,False,False,True,False,True,0.16903851845041137,0.7380858030777653,0.11047604190627286,0.11966948355269594,0
CB_IN_2026_02477,True,False,True,False,True,True,True,0.1331135883276638,0.22223828463755635,0.05774980213556403,0.10325244122914662,0
CB_IN_2026_03543,False,True,True,False,True,False,True,0.20575837160381213,0.40327420620030807,0.6983635839724267,0.699922979261899,1
CB_IN_2026_04845,True,False,True,False,True,False,True,0.1519231364198845,0.2646519419054666,0.8557655821798396,0.8206524789529773,1
CB_IN_2026_00476,True,False,True,False,True,True,True,0.16042147177581995,0.4145318220518154,0.041797394407916855,0.02,0
CB_IN_2026_02794,True,False,False,False,True,False,False,0.05954117381917559,0.4531477380440083,0.37583016705390027,0.36065269591650423,0
CB_IN_2026_09329,True,True,True,False,True,False,True,0.5044814507327711,0.39461807479320726,0.8350759666086118,0.8485221274092805,1
CB_IN_2026_08505,False,False,True,True,True,False,False,0.268543233989844,0.6103892642951702,0.8351862616492642,0.8187010349681985,1
CB_IN_2026_01509,False,False,True,False,True,True,True,0.18434846509779895,0.7130029514473994,0.02,0.044940046656452834,0
CB_IN_2026_01814,True,False,False,False,True,False,False,0.19419175603046543,0.18535530565095082,0.03103505535845047,0.02,0
CB_IN_2026_02085,True,True,False,False,True,False,False,0.33147420391491955,0.3087719377996467,0.8228997106898257,0.7985910865266679,1
CB_IN_2026_02884,True,False,False,False,True,False,False,0.242852162691462,0.5365763753252013,0.02,0.020468873719185317,0
CB_IN_2026_01106,True,True,True,False,True,True,True,0.17144675914662297,0.3301976348151782,0.851553847616077,0.8884159422535068,0
CB_IN_2026_05676,True,True,True,False,False,False,True,0.5471852995435287,0.4230039987352455,0.8373618360716989,0.8567243542978681,1
CB_IN_2026_08854,True,False,True,False,True,False,True,0.0951658596983169,0.2363148617801185,0.40178841698578616,0.38180346404336735,0
CB_IN_2026_00040,True,True,True,False,True,False,True,0.3704116324387058,0.5343799567518422,0.13501140021746044,0.08347158195820187,0
CB_IN_2026_07387,True,True,True,False,False,False,True,0.23987984140862112,0.5363265970805667,0.7891529212609778,0.8003311693942574,1
CB_IN_2026_01954,True,False,True,False,True,False,True,0.24003333364127635,0.3505525790288405,0.8577487421340692,0.9057999084038191,1
CB_IN_2026_05593,True,False,True,False,True,False,True,0.29395746377460114,0.5316499030011187,0.8661099053528403,0.9294933370166643,1
CB_IN_2026_05897,True,True,True,False,True,False,True,0.6275995094256919,0.6414499552705275,0.7251669456040303,0.7819815331140518,1
CB_IN_2026_03769,True,True,True,False,False,False,True,0.5905131195287338,0.27406219060992965,0.5669932953142574,0.5481889876474404,0
CB_IN_2026_03736,True,True,False,False,True,False,True,0.045960177679451916,0.4253743104045542,0.6769777902810789,0.6600075743521123,1
CB_IN_2026_02371,True,True,False,False,False,False,True,0.3873886223745545,0.4471853404432335,0.8157681006406232,0.8264618214181432,1
CB_IN_2026_06847,False,False,True,False,True,True,True,0.4414098855371411,0.7146014268984034,0.02,0.05334426428122879,0
CB_IN_2026_02825,True,True,True,False,False,True,True,0.5816225401801655,0.3134930048689883,0.5593005573056848,0.547772690693984,0
CB_IN_2026_09092,True,False,False,False,True,False,False,0.11663058400386574,0.3170106893747577,0.02,0.02,0
CB_IN_2026_07443,True,True,False,False,True,True,False,0.4656621226993561,0.09666466596935522,0.09863272464446793,0.07685752930164579,0
CB_IN_2026_03193,True,True,True,False,False,False,True,0.3187610175265926,0.14057198693199016,0.28819412340999206,0.27579823786644186,0
CB_IN_2026_06009,True,True,True,False,True,False,True,0.23442680652306042,0.5271027864831951,0.7894209381344477,0.7806288471323322,0
CB_IN_2026_07292,True,True,False,False,True,False,False,0.33614931575186713,0.24886255023345405,0.04990048061535532,0.02,0
CB_IN_2026_06196,False,True,True,False,True,True,True,0.18154062980636418,0.540714171074336,0.8317134584693301,0.8088703037507765,1
CB_IN_2026_02187,True,True,True,False,True,True,True,0.06540086104789423,0.40524227054351225,0.8513238762713962,0.8473276030790321,1
CB_IN_2026_03049,False,True,True,False,True,False,True,0.42005611411309646,0.33381924346091363,0.2810248093474802,0.32681901387505186,0
CB_IN_2026_02627,True,False,True,False,True,False,True,0.17640188187458145,0.40431703365719096,0.12473652245923067,0.10521243737652004,0
CB_IN_2026_04025,True,True,True,False,True,True,True,0.30383441937619926,0.3704964389244263,0.8134104864327013,0.8015456574133792,1
CB_IN_2026_07576,True,True,True,False,True,True,True,0.05800542066362262,0.2828131073547931,0.4591791180295056,0.5519552014273233,0
CB_IN_2026_04330,True,False,False,False,True,True,False,0.29253597776676826,0.06994960784498377,0.06801475437660609,0.10287414296275377,1
CB_IN_2026_06151,True,False,True,False,True,False,True,0.2706562494793374,0.4454526759408204,0.25193348234343843,0.2842546235124079,0
CB_IN_2026_07559,True,False,False,False,True,False,True,0.5143190793987784,0.19020971798032343,0.9066973177298211,0.8878930464328909,1
CB_IN_2026_07538,True,True,True,False,True,False,True,0.4456203756629642,0.4103165720445204,0.15644278787510366,0.15334535719977932,0
CB_IN_2026_07034,True,False,True,False,True,True,True,0.1356785403979412,0.5798760824436462,0.8422938166033884,0.8542672412249661,0
CB_IN_2026_02298,False,True,False,False,False,False,False,0.4003779604700096,0.37929922721732257,0.04318070801140355,0.07638279815776161,0
CB_IN_2026_02575,True,False,False,False,True,False,False,0.30704543226898373,0.2905034162989892,0.42179511024237915,0.35953734523194736,0
CB_IN_2026_03171,True,False,True,False,False,False,True,0.042361931145407546,0.3247832550281307,0.38660510623463584,0.4522885986799513,1
CB_IN_2026_09066,True,True,False,False,True,False,False,0.12481098237698794,0.2563301464520224,0.02,0.02,0
CB_IN_2026_03613,True,True,False,False,True,False,False,0.07988966119884311,0.5736600557161317,0.02,0.052665051308014105,0
CB_IN_2026_04822,True,True,True,False,True,True,True,0.11369963969011658,0.5913564501634113,0.7685083117464728,0.7549603684389029,1
CB_IN_2026_04963,True,False,False,False,False,True,False,0.17895484762193123,0.5189007804952118,0.02,0.02,0
CB_IN_2026_03789,True,True,True,True,True,True,True,0.11931256590647972,0.48029964574526013,0.8502875433342516,0.8458727281024201,1
CB_IN_2026_05941,True,True,True,False,False,True,False,0.16681365929112496,0.2025059805404151,0.022986834777162735,0.02873409452326272,0
CB_IN_2026_09897,False,True,False,False,True,True,False,0.11820801963169524,0.24269403034294418,0.02,0.02970009290869257,0
CB_IN_2026_06281,True,False,True,False,True,False,True,0.31202984594737204,0.5841504367049261,0.8430285378431921,0.840345022873812,1
CB_IN_2026_03989,False,True,False,False,True,True,False,0.10360431122226736,0.38485315673521114,0.02,0.03761768776320016,0
CB_IN_2026_03491,True,True,True,False,True,True,True,0.2691664456638935,0.24125911228026903,0.5076444222907384,0.571103824486394,1
CB_IN_2026_08827,True,True,True,False,False,False,True,0.5971742788150354,0.5934261678371615,0.1263182966740881,0.13850909679664614,0
CB_IN_2026_08818,True,False,True,False,True,False,True,0.29107393814001586,0.1455249730866507,0.5263860416650056,0.4770507521439503,0
CB_IN_2026_09986,True,True,True,False,True,True,True,0.44262286828736985,0.3489846297924258,0.8322162812152418,0.8287984561094114,1
CB_IN_2026_06130,True,False,True,False,True,True,True,0.5477246443795388,0.6488831548025479,0.8648386418452899,0.878261046763581,1
CB_IN_2026_05464,True,False,True,False,True,True,True,0.27109815328679626,0.3092434540408674,0.8656074329903288,0.8483993816099008,1
CB_IN_2026_08195,True,True,True,False,True,False,True,0.44731484185255316,0.11508810176951738,0.3061689708453546,0.33763402128906433,1
CB_IN_2026_02261,True,True,True,False,True,False,True,0.34697031850863524,0.5222469679232731,0.8034117414287089,0.7200335225787503,0
CB_IN_2026_03103,False,True,True,False,True,True,True,0.540008864786439,0.5378591936748766,0.875015144406885,0.88762977473709,1
CB_IN_2026_04946,True,False,True,False,False,False,True,0.24322441871668024,0.4666354253713226,0.16864956993763766,0.12695564911188573,0
CB_IN_2026_07907,True,False,True,False,True,False,True,0.7493334221166397,0.34640311145850816,0.11927969950814594,0.16565095785317488,0
CB_IN_2026_07927,True,False,True,False,False,False,True,0.2882408336497946,0.6795153974018597,0.44572085711968,0.36932936556030826,1
CB_IN_2026_02455,False,False,True,False,False,False,True,0.45013616124157485,0.26786955382324806,0.5398467991748278,0.53095793028874,0
CB_IN_2026_02835,True,False,True,False,False,False,True,0.15563321270201533,0.5568040693846166,0.8469955785857802,0.8632028113158662,1
CB_IN_2026_00257,True,True,True,False,True,False,True,0.2095491320465302,0.3967008753968988,0.24947580830589372,0.22702741825627865,1
CB_IN_2026_05769,True,True,False,False,True,False,False,0.3541406881896848,0.2519175259441238,0.053040508746318396,0.02,0
CB_IN_2026_02396,False,True,True,False,True,False,True,0.2699530145444727,0.4540333975313799,0.02,0.09186732308419826,0
CB_IN_2026_04856,True,True,True,False,True,False,True,0.19737505507538944,0.6375943189986019,0.22392557470918653,0.20985205058717726,0
CB_IN_2026_08521,True,False,True,False,True,True,True,0.09298120285928703,0.3770644212659896,0.03745130221651549,0.04328575519796989,0
CB_IN_2026_09520,True,False,True,False,True,False,True,0.46031574681554865,0.54428972686778,0.7148089169310878,0.7591914639358858,1
CB_IN_2026_00932,True,True,True,False,True,True,True,0.3208519287068412,0.5174043134492576,0.47655973872397966,0.5087992541271965,0
CB_IN_2026_07453,True,False,True,True,True,False,False,0.19767792085188018,0.4321327099690488,0.02,0.0967004442537143,0
CB_IN_2026_03203,True,True,False,False,True,False,False,0.5250110387424396,0.3619746742043751,0.8908038572286553,0.8508680000115574,1
CB_IN_2026_07748,True,True,True,False,False,False,True,0.22446855562063445,0.2689889793911418,0.4945453642154557,0.47154303936779846,1
CB_IN_2026_08933,True,True,True,False,True,False,True,0.4509815614968399,0.5347101586489881,0.864646771514722,0.9185041049952798,1
CB_IN_2026_05575,True,False,True,False,True,False,True,0.34767674899051765,0.17323374227949528,0.2883978356509126,0.23166365244493073,0
CB_IN_2026_03210,True,True,True,False,False,True,True,0.6014814909062668,0.2876489079876041,0.9274128881099917,0.9393870627322735,1
CB_IN_2026_02638,True,True,True,False,False,False,True,0.5860715332845604,0.4388155605983083,0.8404470279343164,0.8439118909363419,1
CB_IN_2026_06332,False,True,True,False,False,True,True,0.5822722561216219,0.33624229632654146,0.10024844110194048,0.1115930909654722,0
CB_IN_2026_08292,True,False,False,False,True,True,True,0.31225647766867587,0.4135759879811253,0.06011317852212857,0.05940571558733129,0
CB_IN_2026_02657,False,True,True,False,True,True,True,0.08612360689394521,0.4291271699050013,0.4428556458930389,0.45725774919277146,0
CB_IN_2026_01470,True,True,True,False,True,False,True,0.3358138691050687,0.5837538266781603,0.46959969981928973,0.5199215453401784,1
CB_IN_2026_03880,False,True,True,False,True,False,True,0.12421647700761707,0.3311979899550334,0.24578617824541069,0.24254858010018823,0
CB_IN_2026_04178,True,False,True,False,True,False,True,0.733820403230862,0.60086893105144,0.5466337409884564,0.5182503026978329,0
CB_IN_2026_09148,False,False,False,False,True,False,False,0.15982575120883308,0.44502693809134464,0.02,0.02463713224085624,0
CB_IN_2026_01982,True,False,True,False,True,True,True,0.27044849103533125,0.5752148864413598,0.8589323302801039,0.8657602029736194,1
CB_IN_2026_09656,True,True,True,False,False,False,True,0.06338383831727377,0.6966129583732396,0.7519447647607489,0.788309696397142,1
CB_IN_2026_05712,True,True,True,False,True,True,True,0.5801634085404865,0.3200228702404932,0.5580292511720234,0.5827449645928143,0
CB_IN_2026_08894,True,True,False,False,True,True,False,0.43238180924551817,0.33734689978260995,0.8321511271312012,0.8232982575030569,0
CB_IN_2026_00369,True,False,True,False,False,False,True,0.20517165218355857,0.3105834327557241,0.8775622549864547,0.8389740188225853,1
CB_IN_2026_04171,True,True,False,False,True,True,False,0.5214230884337685,0.46116857981361176,0.055109330714711954,0.04062671000549649,0
CB_IN_2026_03015,True,False,True,False,False,False,True,0.34807023444586366,0.2616964280296189,0.8995987853305418,0.816602450064733,1
CB_IN_2026_07552,False,True,True,False,False,False,True,0.6359943360001101,0.28099480334568866,0.8622198399854444,0.8332629295121152,1
CB_IN_2026_04203,True,True,True,False,False,False,True,0.22985914957279935,0.22125165117367152,0.11945793283136877,0.13842201319925065,0
CB_IN_2026_04683,True,True,True,True,True,True,True,0.37775401516505375,0.37578179703292486,0.02,0.02,0
CB_IN_2026_07656,True,False,False,False,True,False,False,0.23401311646652168,0.6979378604936036,0.02,0.02,0
CB_IN_2026_09168,True,True,True,True,True,True,True,0.5971098519689043,0.5296699403198882,0.02,0.02,0
CB_IN_2026_05380,True,True,False,False,True,True,True,0.6229102881532991,0.21633144498290957,0.21711609008010493,0.20417109929276647,0
CB_IN_2026_06711,True,True,True,False,False,False,True,0.32658385812200247,0.38931685512228786,0.8142583774624115,0.8387408118026796,1
CB_IN_2026_01845,False,True,False,False,False,False,False,0.3435914017909322,0.33671180377014864,0.038211509792664154,0.1173392192683815,0
CB_IN_2026_04264,True,True,True,False,True,False,True,0.050670338964834825,0.4059500784201609,0.8294854328337641,0.90585461791154,1
CB_IN_2026_09057,False,False,True,False,True,False,True,0.6067260549079326,0.5630210052862117,0.5268920601886549,0.5682418006379052,1
CB_IN_2026_05768,True,False,False,False,True,False,False,0.12531448683005336,0.3385367442382658,0.2451840639957798,0.2723759940068911,1
CB_IN_2026_09285,True,True,False,False,True,True,False,0.32760153645944473,0.5001432186251693,0.8532978625126164,0.8580379185391899,1
CB_IN_2026_08029,True,True,True,False,True,True,False,0.6445813279193208,0.0881485372285119,0.9325349056274673,0.908804660111668,1
CB_IN_2026_06480,True,False,True,False,True,False,True,0.314944555496184,0.5869691040456158,0.39309643625498053,0.3405915501738085,0
CB_IN_2026_07345,True,False,True,False,True,False,True,0.1156597930411598,0.4136031237566031,0.8565188627892789,0.7873126990025584,1
CB_IN_2026_03359,True,False,True,False,True,True,True,0.22397261358153514,0.5054381297429015,0.040332900655494074,0.07475779451966538,0
CB_IN_2026_01672,True,False,True,False,True,True,True,0.26219778859871684,0.09109062178216976,0.2287759644524179,0.21564610949720667,1
CB_IN_2026_00193,True,False,True,False,True,False,True,0.5693775218492526,0.3157175531276765,0.7507535473091427,0.7191217338041099,1
CB_IN_2026_08638,True,True,False,False,True,True,True,0.19996784549222374,0.3784450095022759,0.8501516405088393,0.7750093505593905,1
CB_IN_2026_01188,True,True,True,False,True,False,False,0.1429795409011357,0.3064144839774771,0.8005160965103886,0.8383273231824742,0
CB_IN_2026_00598,True,False,True,False,True,False,True,0.11581556426222177,0.4578720313052457,0.44448230815665757,0.46646140814817544,1
CB_IN_2026_08833,True,True,False,False,True,False,True,0.31562840313667245,0.40411736012952204,0.7114636723634485,0.674591974060207,0
CB_IN_2026_08660,True,True,True,False,True,True,True,0.42797464881207264,0.3190397026226289,0.5277389743690203,0.4727564538870352,1
CB_IN_2026_09513,True,True,False,False,True,False,True,0.21262943874561496,0.5614899874499203,0.23336653390448175,0.23836172161574476,0
CB_IN_2026_06554,True,True,True,False,False,False,True,0.10384933815451064,0.5704431099123989,0.09941760958730138,0.14030463475312752,0
CB_IN_2026_09494,True,True,False,False,True,True,False,0.3160856385335878,0.2919716651125563,0.8227331101127748,0.8591645724443423,1
CB_IN_2026_06097,True,False,False,False,True,True,True,0.4489771173732654,0.11935385964966187,0.10594186811982567,0.08957360292850154,0
CB_IN_2026_07178,False,True,True,False,True,False,True,0.6737547369804735,0.2231947327206119,0.9225310951655956,0.8882209633560768,1
CB_IN_2026_04529,True,True,False,False,True,False,True,0.3089404024743054,0.32780412543560067,0.8182924357533565,0.8061646629205375,1
CB_IN_2026_04582,True,True,True,True,True,False,True,0.32925882015997604,0.08537580000424462,0.8449734784187727,0.8731774715193655,1
CB_IN_2026_09558,True,False,True,False,True,False,True,0.39572326299934324,0.7099681490067344,0.8404899766592477,0.8297941043329154,1
CB_IN_2026_07150,True,False,False,False,False,False,True,0.3747438856730923,0.42259357328553665,0.2667099089522174,0.2347487539795471,1
CB_IN_2026_03440,True,True,False,False,True,True,False,0.2739674930156433,0.4907532285063028,0.7978007763112469,0.7168744114749529,0
CB_IN_2026_00126,True,True,True,False,True,False,True,0.3527231098018343,0.5468215868436225,0.2516446144918579,0.25701759803019286,0
CB_IN_2026_02456,True,False,True,False,True,False,True,0.12682483634366584,0.4624181871232243,0.14600223920024952,0.17730891973348245,0
CB_IN_2026_09331,False,True,True,False,True,False,True,0.28239653638389495,0.6463820110279485,0.13324938326327257,0.12716116596758675,0
CB_IN_2026_03290,False,False,True,False,False,True,True,0.3651702830980294,0.4176235751460339,0.8860580764571602,0.8476950591273363,1
CB_IN_2026_04468,True,True,False,False,False,False,True,0.22652070756213233,0.2892965611324646,0.2622528287942094,0.26342328602801046,0
CB_IN_2026_00643,False,False,False,False,True,False,True,0.5978367251733369,0.4259616586607224,0.17314424115472818,0.21676278434231105,0
CB_IN_2026_03994,True,True,False,False,True,False,False,0.3545267343036438,0.4706693604355594,0.7094762720728813,0.6986117041979809,1
CB_IN_2026_03902,True,False,True,False,False,False,True,0.24445627946617088,0.5139225252271763,0.8619425010132229,0.795014057745831,1
CB_IN_2026_03437,True,True,True,False,True,True,True,0.2783008874990432,0.4793446963422895,0.8494616368656562,0.7957522455419215,0
CB_IN_2026_08229,True,False,False,False,True,False,False,0.3261488343803156,0.5943370641595497,0.02,0.02,0
CB_IN_2026_04905,True,True,False,False,True,False,False,0.17572763531934762,0.353547865418326,0.8497325296964892,0.8352980440202482,1
CB_IN_2026_01989,True,True,True,False,True,False,True,0.36693359807406384,0.20689495828870197,0.16734253594001747,0.17551862853100722,0
CB_IN_2026_09908,True,True,True,False,True,True,True,0.23184342851539638,0.08274582092332233,0.7335466293295153,0.7709931734030099,1
CB_IN_2026_02248,True,True,True,False,True,False,False,0.20783310371940925,0.7242935206238755,0.02,0.02,0
CB_IN_2026_01703,True,False,True,False,True,True,True,0.13008178896593967,0.49345834647775955,0.030263980028136808,0.02,0
CB_IN_2026_09270,True,True,True,False,True,True,True,0.10444452038898301,0.478060798487443,0.8487272625979337,0.8290059889062821,1
CB_IN_2026_02474,True,False,True,False,True,True,True,0.5206639838158825,0.6030411637076587,0.8861755616871401,0.9617578045351237,1
CB_IN_2026_04428,False,True,True,False,False,True,True,0.09322171204942808,0.27586733755413656,0.8675998716905178,0.9067540909530992,1
CB_IN_2026_08103,True,True,False,False,True,False,False,0.39489366859886577,0.17053558868681623,0.07339839541675072,0.07797638465300466,0
CB_IN_2026_04137,True,True,False,False,True,False,False,0.3100689071334363,0.37328429064862384,0.026021137829393692,0.02,0
CB_IN_2026_05026,True,False,True,False,True,False,True,0.07466792360253013,0.34940361719218027,0.038019789113085595,0.025883410733749057,0
CB_IN_2026_09316,True,True,True,False,False,False,True,0.3843239058955325,0.6404814535726027,0.47079256314321616,0.5251507702089053,1
CB_IN_2026_00007,True,False,True,False,True,False,True,0.10244169628163824,0.3653504277554809,0.8597579607782485,0.9018591742678546,1
CB_IN_2026_07227,True,False,False,False,False,False,True,0.1541573267808127,0.2545792290601246,0.10704095630768506,0.05317391420247662,0
CB_IN_2026_03087,True,True,True,False,True,False,False,0.08542451570335177,0.3895842409534448,0.8352925177890578,0.9183972567674531,1
CB_IN_2026_02345,True,True,True,False,True,False,True,0.7034029445206761,0.4271144381493365,0.9056969095275476,0.9359603921082811,1
CB_IN_2026_07929,True,False,False,False,False,False,False,0.12360564351287144,0.3692832117250804,0.14190435604903656,0.09341825126923997,0
CB_IN_2026_06280,True,True,True,False,True,False,True,0.2877818253013996,0.4818201077757107,0.8003518082585969,0.7977521330365406,1
CB_IN_2026_03276,True,True,True,False,False,False,True,0.2899508099956307,0.4472287940070142,0.25407121779877423,0.2628745480394636,0
CB_IN_2026_01969,True,True,True,False,True,True,True,0.09339898347330944,0.735722069612714,0.8016356710555257,0.792089343835321,0
CB_IN_2026_09580,True,False,True,False,True,False,True,0.4666067475184779,0.7045450927410921,0.8495383004281082,0.8827025366678359,1
CB_IN_2026_09956,True,True,True,False,True,True,True,0.15358407057423085,0.13919958508680116,0.8685101299602276,0.8687578931573608,0
CB_IN_2026_07734,True,True,True,False,True,False,True,0.7135558663915601,0.14367600637765862,0.9552591033292214,0.9688283781250794,1
CB_IN_2026_02837,False,False,True,False,True,False,True,0.30052453613678487,0.6114082531346813,0.38892211902294604,0.36574246355241496,0
CB_IN_2026_07446,True,True,False,False,True,True,False,0.4292243916920402,0.2107343855236128,0.07423472050986613,0.04384049623052477,0
CB_IN_2026_07022,True,True,True,False,True,True,True,0.3151458785914933,0.34107501296579196,0.8177100041344,0.7972883794618936,1
CB_IN_2026_07447,False,True,False,False,False,False,True,0.30764787206246047,0.44836082935719246,0.256081661711776,0.2351312832152071,0
CB_IN_2026_04104,False,False,False,False,True,False,False,0.032568827506946424,0.4208421268937558,0.825824046611458,0.791839240543139,1
CB_IN_2026_06305,True,False,True,False,True,False,True,0.3696275600906348,0.26568253888930726,0.2817870533219454,0.23598992973635663,0
CB_IN_2026_09984,True,True,True,False,False,False,True,0.3108328885526919,0.6600677056641232,0.7852931760599107,0.8306617051754819,1
CB_IN_2026_09973,True,True,True,False,True,False,True,0.4266495630504799,0.3187254844090323,0.7333253991251544,0.6979849217423901,1
CB_IN_2026_00419,True,True,True,False,True,False,True,0.40591589653530635,0.7490836279482906,0.23780154478940768,0.28794083840638635,0
CB_IN_2026_00543,True,False,True,False,False,False,True,0.6534916608983502,0.4637949980749037,0.09603949950031165,0.08563463153965674,0
CB_IN_2026_04479,True,True,False,False,False,True,False,0.17894333617000208,0.1856515706375671,0.02794093163836535,0.06849071564856041,0
CB_IN_2026_06699,True,False,True,False,True,True,True,0.35823449737475366,0.1772252340925735,0.5350631143610648,0.44565906038629477,0
CB_IN_2026_00025,True,False,True,False,True,False,True,0.2930471341203416,0.2686658904242015,0.5083095432604381,0.510890674376528,1
CB_IN_2026_05574,True,True,True,False,True,True,True,0.32082256744162785,0.24622615712573973,0.5172305899194647,0.595944958912218,0
CB_IN_2026_05914,True,True,True,False,True,False,True,0.3891064135007368,0.13286006126849095,0.8974067634932393,0.8979964632634373,1
CB_IN_2026_04192,False,False,True,False,True,False,True,0.3398684532414067,0.7366099430065356,0.23112322008831523,0.1504133249284294,0
CB_IN_2026_02999,True,True,False,True,True,False,True,0.16898466231461276,0.507423135356761,0.02,0.04007631315313817,0
